InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
38240,80,11418,Developer joke mug - old C developers never die (Black),2018,8,13,7,8,104,5,0
38241,516,15364,Shipping carton (Brown) 279x254x217mm,2018,8,13,7,175,175,5,0
38242,516,15364,Ride on toy sedan car (Pink) 1/12 scale,2018,8,13,7,7,1610,5,0
38243,516,15364,Pack of 12 action figures (female),2018,8,13,9,3,48,5,0
38244,516,15364,USB food flash drive - shrimp cocktail,2018,8,13,7,1,32,5,0
38245,516,15364,Halloween zombie mask (Light Brown) L,2018,8,13,7,12,216,5,0
38246,405,16585,Ogre battery-powered slippers (Green) XL,2018,8,13,7,6,192,2,0
38247,405,16585,Alien officer hoodie (Black) 3XL,2018,8,13,7,10,350,2,0
38248,10,10848,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2018,8,13,7,60,1080,4,0
38249,10,10848,Alien officer hoodie (Black) 3XL,2018,8,13,7,5,175,4,0
38250,10,10848,Animal with big feet slippers (Brown) M,2018,8,13,7,7,224,4,0
38251,10,10848,Black and orange this way up despatch tape 48mmx75m,2018,8,13,7,48,192,4,0
38252,97,13052,Halloween skull mask (Gray) XL,2018,8,13,7,84,1512,2,0
38253,97,13052,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",2018,8,13,7,60,1080,2,0
38254,897,14649,10 mm Anti static bubble wrap (Blue) 10m,2018,8,13,7,20,520,4,0
38255,897,14649,3 kg Courier post bag (White) 300x190x95mm,2018,8,13,7,200,200,4,0
38256,897,14649,Halloween skull mask (Gray) XL,2018,8,13,7,96,1728,4,0
38257,897,14649,USB food flash drive - dim sum 10 drive variety pack,2018,8,13,9,4,960,4,0
38258,823,16663,3 kg Courier post bag (White) 300x190x95mm,2018,8,13,7,225,225,2,0
38259,823,16663,Animal with big feet slippers (Brown) M,2018,8,13,7,2,64,2,0
38260,125,12859,Developer joke mug - that's a hardware problem (Black),2018,8,13,7,2,26,5,0
38261,125,12859,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,8,13,7,84,1512,5,0
38262,125,12859,Void fill 300 L bag (White) 300L,2018,8,13,7,100,3800,5,0
38263,125,12859,Ogre battery-powered slippers (Green) XL,2018,8,13,7,2,64,5,0
38264,125,12859,Superhero action jacket (Blue) M,2018,8,13,7,8,240,5,0
38265,947,11961,Halloween zombie mask (Light Brown) L,2018,8,13,7,36,648,3,0
38266,947,11961,Furry gorilla with big eyes slippers (Black) XL,2018,8,13,7,5,160,3,0
38267,947,11961,Ride on toy sedan car (Pink) 1/12 scale,2018,8,13,7,4,920,3,0
38268,179,17075,RC toy sedan car with remote control (Green) 1/50 scale,2018,8,13,7,2,50,4,0
38269,179,17075,Developer joke mug - this code was generated by a tool (Black),2018,8,13,7,1,13,4,0
38270,179,17075,Alien officer hoodie (Black) 4XL,2018,8,13,7,3,105,4,0
38271,179,17075,Permanent marker black 5mm nib (Black) 5mm,2018,8,13,7,60,180,4,0
38272,128,12907,Black and orange glass with care despatch tape  48mmx100m,2018,8,13,7,168,672,3,0
38273,128,12907,Developer joke mug - when your hammer is C++ (Black),2018,8,13,7,4,52,3,0
38274,128,12907,Ride on vintage American toy coupe (Black) 1/12 scale,2018,8,13,7,6,1710,3,0
38275,546,11055,DBA joke mug - two types of DBAs (Black),2018,8,13,7,5,65,3,0
38276,546,11055,Developer joke mug - a foo walks into a bar (Black),2018,8,13,7,3,39,3,0
38277,546,11055,USB food flash drive - banana,2018,8,13,7,3,96,3,0
38278,15,10779,Clear packaging tape 48mmx100m,2018,8,13,7,80,320,3,0
38279,15,10779,Alien officer hoodie (Black) XXL,2018,8,13,7,10,350,3,0
38280,15,10779,Shipping carton (Brown) 305x305x305mm,2018,8,13,7,150,600,3,0
38281,59,14023,Developer joke mug - a foo walks into a bar (Black),2018,8,13,7,3,39,2,0
38282,59,14023,Pack of 12 action figures (variety),2018,8,13,9,9,144,2,0
38283,129,18879,Developer joke mug - a foo walks into a bar (Black),2018,8,13,7,4,52,3,0
38284,129,18879,"""The Gu"" red shirt XML tag t-shirt (White) L",2018,8,13,7,36,648,3,0
38285,129,18879,Furry animal socks (Pink) XL,2018,8,13,10,60,300,3,0
38286,126,12594,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,8,13,7,36,648,5,0
38287,126,12594,Developer joke mug - when your hammer is C++ (Black),2018,8,13,7,4,52,5,0
38288,126,12594,"Developer joke mug - (hip, hip, array) (Black)",2018,8,13,7,5,65,5,0
38289,126,12594,USB food flash drive - shrimp cocktail,2018,8,13,7,4,128,5,0
38290,126,12594,DBA joke mug - two types of DBAs (Black),2018,8,13,7,2,26,5,0
38291,420,15771,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,8,13,7,5,225,3,0
38292,420,15771,USB food flash drive - pizza slice,2018,8,13,7,10,320,3,0
38293,420,15771,DBA joke mug - I will get you in order (White),2018,8,13,7,5,65,3,0
38294,130,18314,Permanent marker blue 5mm nib (Blue) 5mm,2018,8,13,7,84,252,3,0
38295,130,18314,DBA joke mug - daaaaaa-ta (Black),2018,8,13,7,3,39,3,0
38296,130,18314,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,8,13,7,4,120,3,0
38297,493,11484,RC toy sedan car with remote control (Blue) 1/50 scale,2018,8,13,7,3,75,4,0
38298,493,11484,Halloween zombie mask (Light Brown) L,2018,8,13,7,12,216,4,0
38299,493,11484,Alien officer hoodie (Black) 4XL,2018,8,13,7,4,140,4,0
38300,493,11484,Black and yellow heavy despatch tape  48mmx75m,2018,8,13,7,216,864,4,0
38301,879,11686,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2018,8,14,7,84,1512,1,0
38302,176,10014,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,8,14,7,60,1080,1,0
38303,831,14392,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2018,8,14,7,48,864,1,0
38304,474,14140,Shipping carton (Brown) 457x279x279mm,2018,8,14,7,250,250,4,0
38305,474,14140,DBA joke mug - you might be a DBA if (White),2018,8,14,7,6,78,4,0
38306,474,14140,USB food flash drive - chocolate bar,2018,8,14,7,3,96,4,0
38307,474,14140,DBA joke mug - it depends (White),2018,8,14,7,7,91,4,0
38308,569,18513,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,8,14,7,7,210,2,0
38309,569,18513,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,8,14,7,1,13,2,0
38310,43,18549,Ride on toy sedan car (Yellow) 1/12 scale,2018,8,14,7,10,2300,3,0
38311,43,18549,IT joke mug - keyboard not found … press F1 to continue (White),2018,8,14,7,9,117,3,0
38312,43,18549,Large sized bubblewrap roll 50m,2018,8,14,7,20,480,3,0
38313,511,13646,Superhero action jacket (Blue) 4XL,2018,8,14,7,9,306,3,0
38314,511,13646,Halloween skull mask (Gray) L,2018,8,14,7,120,2160,3,0
38315,511,13646,Halloween zombie mask (Light Brown) L,2018,8,14,7,120,2160,3,0
38316,947,17422,Shipping carton (Brown) 457x457x457mm,2018,8,14,7,225,450,3,0
38317,947,17422,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,8,14,7,5,65,3,0
38318,947,17422,"Developer joke mug - (hip, hip, array) (Black)",2018,8,14,7,8,104,3,0
38319,476,18693,RC toy sedan car with remote control (Black) 1/50 scale,2018,8,14,7,6,150,2,0
38320,476,18693,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,8,14,7,5,150,2,0
38321,947,18430,Furry animal socks (Pink) S,2018,8,14,10,48,240,5,0
38322,947,18430,Alien officer hoodie (Black) XXL,2018,8,14,7,9,315,5,0
38323,947,18430,Office cube periscope (Black),2018,8,14,7,90,1710,5,0
38324,947,18430,Furry animal socks (Pink) L,2018,8,14,10,84,420,5,0
38325,947,18430,DBA joke mug - I will get you in order (Black),2018,8,14,7,8,104,5,0
38326,518,13884,Developer joke mug - there are 10 types of people in the world (White),2018,8,14,7,8,104,3,0
38327,518,13884,USB food flash drive - hot dog,2018,8,14,7,9,288,3,0
38328,518,13884,Furry gorilla with big eyes slippers (Black) L,2018,8,14,7,7,224,3,0
38329,589,19457,32 mm Anti static bubble wrap (Blue) 20m,2018,8,14,7,70,3360,3,0
38330,589,19457,Clear packaging tape 48mmx75m,2018,8,14,7,182,546,3,0
38331,589,19457,Halloween zombie mask (Light Brown) XL,2018,8,14,7,60,1080,3,0
38332,61,17810,DBA joke mug - it depends (White),2018,8,14,7,1,13,3,0
38333,61,17810,Alien officer hoodie (Black) 3XL,2018,8,14,7,4,140,3,0
38334,61,17810,Halloween skull mask (Gray) L,2018,8,14,7,120,2160,3,0
38335,401,15599,Ogre battery-powered slippers (Green) S,2018,8,14,7,6,192,4,0
38336,401,15599,Superhero action jacket (Blue) XXL,2018,8,14,7,9,270,4,0
38337,401,15599,IT joke mug - hardware: part of the computer that can be kicked (White),2018,8,14,7,5,65,4,0
38338,401,15599,Large sized bubblewrap roll 50m,2018,8,14,7,80,1920,4,0
38339,148,12042,Developer joke mug - old C developers never die (Black),2018,8,14,7,10,130,5,0
38340,148,12042,Black and orange glass with care despatch tape 48mmx75m,2018,8,14,7,120,480,5,0
38341,148,12042,IT joke mug - hardware: part of the computer that can be kicked (White),2018,8,14,7,10,130,5,0
38342,148,12042,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2018,8,14,7,96,1728,5,0
38343,148,12042,Superhero action jacket (Blue) S,2018,8,14,7,7,175,5,0
38344,19,10658,DBA joke mug - two types of DBAs (Black),2018,8,14,7,5,65,2,0
38345,19,10658,"Developer joke mug - (hip, hip, array) (White)",2018,8,14,7,7,91,2,0
38346,471,13620,Alien officer hoodie (Black) 3XL,2018,8,14,7,7,245,5,0
38347,471,13620,DBA joke mug - SELECT caffeine FROM mug (Black),2018,8,14,7,10,130,5,0
38348,471,13620,Developer joke mug - there are 10 types of people in the world (Black),2018,8,14,7,10,130,5,0
38349,471,13620,32 mm Double sided bubble wrap 10m,2018,8,14,7,80,1760,5,0
38350,471,13620,Dinosaur battery-powered slippers (Green) XL,2018,8,14,7,10,320,5,0
38351,472,13941,USB missile launcher (Green),2018,8,14,7,2,50,3,0
38352,472,13941,RC toy sedan car with remote control (Green) 1/50 scale,2018,8,14,7,9,225,3,0
38353,472,13941,DBA joke mug - you might be a DBA if (White),2018,8,14,7,8,104,3,0
38354,459,10245,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,8,14,7,1,45,4,0
38355,459,10245,Shipping carton (Brown) 413x285x187mm,2018,8,14,7,125,125,4,0
38356,459,10245,Halloween skull mask (Gray) XL,2018,8,14,7,24,432,4,0
38357,459,10245,Animal with big feet slippers (Brown) M,2018,8,14,7,7,224,4,0
38358,526,11366,10 mm Double sided bubble wrap 20m,2018,8,14,7,80,2400,2,0
38359,526,11366,"""The Gu"" red shirt XML tag t-shirt (Black) S",2018,8,14,7,96,1728,2,0
38360,416,12494,Ogre battery-powered slippers (Green) S,2018,8,14,7,8,256,3,0
38361,416,12494,Black and yellow heavy despatch tape  48mmx75m,2018,8,14,7,120,480,3,0
38362,416,12494,"Developer joke mug - (hip, hip, array) (Black)",2018,8,14,7,4,52,3,0
38363,912,17317,Halloween skull mask (Gray) S,2018,8,14,7,108,1944,3,0
38364,912,17317,Bubblewrap dispenser (Red) 1.5m,2018,8,14,7,2,480,3,0
38365,912,17317,Clear packaging tape 48mmx100m,2018,8,14,7,40,160,3,0
38366,1014,12353,Developer joke mug - this code was generated by a tool (Black),2018,8,14,7,3,39,5,0
38367,1014,12353,DBA joke mug - you might be a DBA if (White),2018,8,14,7,2,26,5,0
38368,1014,12353,USB food flash drive - banana,2018,8,14,7,6,192,5,0
38369,1014,12353,Superhero action jacket (Blue) XXL,2018,8,14,7,1,30,5,0
38370,1014,12353,Plush shark slippers (Gray) XL,2018,8,14,7,5,160,5,0
38371,185,17426,Furry animal socks (Pink) S,2018,8,14,10,12,60,3,0
38372,185,17426,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,8,14,7,96,1728,3,0
38373,185,17426,DBA joke mug - you might be a DBA if (White),2018,8,14,7,4,52,3,0
38374,152,15465,Tape dispenser (Black),2018,8,14,7,80,2560,5,0
38375,152,15465,Shipping carton (Brown) 457x457x457mm,2018,8,14,7,225,450,5,0
38376,152,15465,USB food flash drive - hamburger,2018,8,14,7,7,224,5,0
38377,152,15465,Black and orange this way up despatch tape  48mmx100m,2018,8,14,7,192,768,5,0
38378,152,15465,Superhero action jacket (Blue) 3XS,2018,8,14,7,10,250,5,0
38379,437,13827,Developer joke mug - that's a hardware problem (White),2018,8,14,7,6,78,2,0
38380,437,13827,Dinosaur battery-powered slippers (Green) M,2018,8,14,7,10,320,2,0
38381,177,10924,Black and orange fragile despatch tape 48mmx100m,2018,8,14,7,36,144,2,0
38382,177,10924,32 mm Anti static bubble wrap (Blue) 50m,2018,8,14,7,100,10500,2,0
38383,452,12864,USB food flash drive - banana,2018,8,14,7,3,96,3,0
38384,452,12864,32 mm Double sided bubble wrap 10m,2018,8,14,7,90,1980,3,0
38385,452,12864,Small 9mm replacement blades 9mm,2018,8,14,7,30,120,3,0
38386,154,19204,Developer joke mug - a foo walks into a bar (White),2018,8,14,7,3,39,3,0
38387,154,19204,Furry animal socks (Pink) S,2018,8,14,10,84,420,3,0
38388,154,19204,"""The Gu"" red shirt XML tag t-shirt (White) L",2018,8,14,7,12,216,3,0
38389,972,16205,DBA joke mug - SELECT caffeine FROM mug (Black),2018,8,14,7,2,26,4,0
38390,972,16205,Alien officer hoodie (Black) 3XL,2018,8,14,7,6,210,4,0
38391,972,16205,Furry animal socks (Pink) L,2018,8,14,10,48,240,4,0
38392,972,16205,Developer joke mug - a foo walks into a bar (Black),2018,8,14,7,6,78,4,0
38393,167,18154,Black and yellow heavy despatch tape  48mmx75m,2018,8,14,7,72,288,2,0
38394,167,18154,USB food flash drive - pizza slice,2018,8,14,7,2,64,2,0
38395,73,11201,10 mm Double sided bubble wrap 10m,2018,8,14,7,100,1500,3,0
38396,73,11201,Air cushion film 200mmx100mm 325m,2018,8,14,7,7,609,3,0
38397,73,11201,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2018,8,14,7,84,1512,3,0
38398,403,13657,Halloween skull mask (Gray) S,2018,8,14,7,60,1080,3,0
38399,403,13657,Dinosaur battery-powered slippers (Green) M,2018,8,14,7,10,320,3,0
38400,403,13657,Air cushion film 200mmx100mm 325m,2018,8,14,7,5,435,3,0
38401,484,15294,USB food flash drive - cookie,2018,8,14,7,7,224,4,0
38402,484,15294,Developer joke mug - inheritance is the OO way to become wealthy (White),2018,8,14,7,6,78,4,0
38403,484,15294,IT joke mug - that behavior is by design (Black),2018,8,14,7,2,26,4,0
38404,484,15294,Ride on toy sedan car (Green) 1/12 scale,2018,8,14,7,1,230,4,0
38405,437,14136,Ride on vintage American toy coupe (Black) 1/12 scale,2018,8,14,7,5,1425,5,0
38406,437,14136,USB food flash drive - fortune cookie,2018,8,14,7,2,64,5,0
38407,437,14136,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2018,8,14,7,72,1296,5,0
38408,437,14136,Developer joke mug - when your hammer is C++ (Black),2018,8,14,7,9,117,5,0
38409,437,14136,Ogre battery-powered slippers (Green) XL,2018,8,14,7,7,224,5,0
38410,843,11537,Shipping carton (Brown) 500x310x310mm,2018,8,14,7,200,600,4,0
38411,843,11537,Alien officer hoodie (Black) 4XL,2018,8,14,7,7,245,4,0
38412,843,11537,32 mm Anti static bubble wrap (Blue) 10m,2018,8,14,7,100,3200,4,0
38413,843,11537,10 mm Double sided bubble wrap 50m,2018,8,14,7,50,5250,4,0
38414,1009,18599,Void fill 100 L bag (White) 100L,2018,8,14,7,30,390,2,0
38415,1009,18599,Office cube periscope (Black),2018,8,14,7,90,1710,2,0
38416,525,11371,Shipping carton (Brown) 356x229x229mm,2018,8,14,7,125,125,4,0
38417,525,11371,IT joke mug - that behavior is by design (Black),2018,8,14,7,1,13,4,0
38418,525,11371,DBA joke mug - mind if I join you? (White),2018,8,14,7,3,39,4,0
38419,525,11371,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,8,14,7,60,1080,4,0
38420,486,15399,Black and orange glass with care despatch tape  48mmx100m,2018,8,14,7,24,96,5,0
38421,486,15399,Red and white urgent  heavy despatch tape  48mmx100m,2018,8,14,7,168,672,5,0
38422,486,15399,USB food flash drive - chocolate bar,2018,8,14,7,4,128,5,0
38423,486,15399,Black and orange this way up despatch tape  48mmx100m,2018,8,14,7,96,384,5,0
38424,486,15399,DBA joke mug - I will get you in order (Black),2018,8,14,7,10,130,5,0
38425,91,10241,USB food flash drive - chocolate bar,2018,8,14,7,8,256,4,0
38426,91,10241,Superhero action jacket (Blue) 4XL,2018,8,14,7,3,102,4,0
38427,91,10241,Halloween zombie mask (Light Brown) XL,2018,8,14,7,96,1728,4,0
38428,91,10241,Furry gorilla with big eyes slippers (Black) XL,2018,8,14,7,9,288,4,0
38429,962,14273,Developer joke mug - Oct 31 = Dec 25 (Black),2018,8,14,7,1,13,5,0
38430,962,14273,Air cushion machine (Blue),2018,8,14,7,10,18990,5,0
38431,962,14273,RC vintage American toy coupe with remote control (Black) 1/50 scale,2018,8,14,7,8,240,5,0
38432,962,14273,Small sized bubblewrap roll 10m,2018,8,14,7,80,400,5,0
38433,962,14273,Developer joke mug - old C developers never die (Black),2018,8,14,7,8,104,5,0
38434,922,15715,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,8,14,7,48,864,1,0
38435,1011,16437,Superhero action jacket (Blue) XXS,2018,8,14,7,9,225,3,0
38436,1011,16437,RC toy sedan car with remote control (Red) 1/50 scale,2018,8,14,7,4,100,3,0
38437,1011,16437,Ride on toy sedan car (Red) 1/12 scale,2018,8,14,7,5,1150,3,0
38438,589,15237,USB food flash drive - donut,2018,8,14,7,4,128,5,0
38439,589,15237,USB food flash drive - dessert 10 drive variety pack,2018,8,14,9,5,1200,5,0
38440,589,15237,Shipping carton (Brown) 500x310x310mm,2018,8,14,7,175,525,5,0
38441,589,15237,Plush shark slippers (Gray) S,2018,8,14,7,1,32,5,0
38442,589,15237,Developer joke mug - this code was generated by a tool (Black),2018,8,14,7,1,13,5,0
38443,104,10013,DBA joke mug - two types of DBAs (Black),2018,8,14,7,8,104,5,0
38444,104,10013,Shipping carton (Brown) 229x229x229mm,2018,8,14,7,25,25,5,0
38445,104,10013,Developer joke mug - a foo walks into a bar (Black),2018,8,14,7,6,78,5,0
38446,104,10013,Pack of 12 action figures (female),2018,8,14,9,8,128,5,0
38447,104,10013,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,8,14,7,8,240,5,0
38448,1013,16923,RC toy sedan car with remote control (Green) 1/50 scale,2018,8,14,7,3,75,2,0
38449,1013,16923,DBA joke mug - I will get you in order (Black),2018,8,14,7,4,52,2,0
38450,520,17091,Large sized bubblewrap roll 50m,2018,8,14,7,60,1440,4,0
38451,520,17091,Air cushion film 200mmx100mm 325m,2018,8,14,7,7,609,4,0
38452,520,17091,USB food flash drive - shrimp cocktail,2018,8,14,7,3,96,4,0
38453,520,17091,Furry gorilla with big eyes slippers (Black) S,2018,8,14,7,7,224,4,0
38454,862,16738,Clear packaging tape 48mmx100m,2018,8,14,7,40,160,4,0
38455,862,16738,Ogre battery-powered slippers (Green) XL,2018,8,14,7,2,64,4,0
38456,862,16738,DBA joke mug - daaaaaa-ta (White),2018,8,14,7,8,104,4,0
38457,862,16738,DBA joke mug - it depends (Black),2018,8,14,7,4,52,4,0
38458,845,15595,10 mm Anti static bubble wrap (Blue) 20m,2018,8,14,7,20,840,2,0
38459,845,15595,DBA joke mug - two types of DBAs (Black),2018,8,14,7,6,78,2,0
38460,527,14309,IT joke mug - that behavior is by design (Black),2018,8,14,7,2,26,2,0
38461,527,14309,Developer joke mug - when your hammer is C++ (White),2018,8,14,7,1,13,2,0
38462,808,14257,IT joke mug - keyboard not found … press F1 to continue (White),2018,8,14,7,10,130,4,0
38463,808,14257,Dinosaur battery-powered slippers (Green) XL,2018,8,14,7,3,96,4,0
38464,808,14257,Clear packaging tape 48mmx75m,2018,8,14,7,130,390,4,0
38465,808,14257,Shipping carton (Brown) 305x305x305mm,2018,8,14,7,100,400,4,0
38466,406,19622,Halloween skull mask (Gray) M,2018,8,14,7,96,1728,4,0
38467,406,19622,Superhero action jacket (Blue) XXL,2018,8,14,7,9,270,4,0
38468,406,19622,Red and white urgent  heavy despatch tape  48mmx100m,2018,8,14,7,168,672,4,0
38469,406,19622,USB food flash drive - pizza slice,2018,8,14,7,8,256,4,0
38470,994,12966,3 kg Courier post bag (White) 300x190x95mm,2018,8,14,7,75,75,5,0
38471,994,12966,USB food flash drive - donut,2018,8,14,7,6,192,5,0
38472,994,12966,Plush shark slippers (Gray) XL,2018,8,14,7,8,256,5,0
38473,994,12966,RC vintage American toy coupe with remote control (Black) 1/50 scale,2018,8,14,7,1,30,5,0
38474,994,12966,"""The Gu"" red shirt XML tag t-shirt (White) L",2018,8,14,7,108,1944,5,0
38475,503,18552,Developer joke mug - when your hammer is C++ (White),2018,8,14,7,8,104,4,0
38476,503,18552,Alien officer hoodie (Black) XL,2018,8,14,7,4,140,4,0
38477,503,18552,Developer joke mug - there are 10 types of people in the world (Black),2018,8,14,7,10,130,4,0
38478,503,18552,Animal with big feet slippers (Brown) M,2018,8,14,7,5,160,4,0
38479,521,12953,Ride on toy sedan car (Red) 1/12 scale,2018,8,14,7,9,2070,2,0
38480,521,12953,Void fill 200 L bag (White) 200L,2018,8,14,7,30,750,2,0
38481,850,15624,Superhero action jacket (Blue) XL,2018,8,14,7,9,270,5,0
38482,850,15624,"""The Gu"" red shirt XML tag t-shirt (White) S",2018,8,14,7,84,1512,5,0
38483,850,15624,DBA joke mug - I will get you in order (Black),2018,8,14,7,4,52,5,0
38484,850,15624,Superhero action jacket (Blue) 5XL,2018,8,14,7,5,170,5,0
38485,850,15624,Superhero action jacket (Blue) XXS,2018,8,14,7,4,100,5,0
38486,119,16120,Developer joke mug - there are 10 types of people in the world (White),2018,8,14,7,1,13,2,0
38487,119,16120,Developer joke mug - that's a hardware problem (Black),2018,8,14,7,4,52,2,0
38488,527,19659,Plush shark slippers (Gray) L,2018,8,14,7,5,160,4,0
38489,527,19659,32 mm Double sided bubble wrap 20m,2018,8,14,7,80,2960,4,0
38490,527,19659,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,8,14,7,60,1080,4,0
38491,527,19659,USB food flash drive - banana,2018,8,14,7,10,320,4,0
38492,543,14211,Ride on toy sedan car (Black) 1/12 scale,2018,8,14,7,1,230,3,0
38493,543,14211,IT joke mug - that behavior is by design (Black),2018,8,14,7,1,13,3,0
38494,543,14211,Bubblewrap dispenser (Red) 1.5m,2018,8,14,7,9,2160,3,0
38495,57,15939,RC toy sedan car with remote control (Pink) 1/50 scale,2018,8,14,7,3,75,3,0
38496,57,15939,Superhero action jacket (Blue) 3XS,2018,8,14,7,10,250,3,0
38497,57,15939,Superhero action jacket (Blue) XXS,2018,8,14,7,4,100,3,0
38498,558,18789,Small 9mm replacement blades 9mm,2018,8,14,7,70,280,3,0
38499,558,18789,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,8,14,7,3,39,3,0
38500,558,18789,20 mm Double sided bubble wrap 10m,2018,8,14,7,70,1260,3,0
38501,543,17333,20 mm Anti static bubble wrap (Blue) 50m,2018,8,14,7,60,6120,2,0
38502,543,17333,Furry gorilla with big eyes slippers (Black) S,2018,8,14,7,4,128,2,0
38503,483,13869,Developer joke mug - there are 10 types of people in the world (White),2018,8,14,7,7,91,5,0
38504,483,13869,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,8,14,7,120,2160,5,0
38505,483,13869,Alien officer hoodie (Black) 4XL,2018,8,14,7,2,70,5,0
38506,483,13869,Superhero action jacket (Blue) 3XL,2018,8,14,7,5,170,5,0
38507,483,13869,Furry animal socks (Pink) L,2018,8,14,10,60,300,5,0
38508,1004,18724,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,8,14,7,24,432,5,0
38509,1004,18724,Developer joke mug - there are 10 types of people in the world (Black),2018,8,14,7,7,91,5,0
38510,1004,18724,Shipping carton (Brown) 229x229x229mm,2018,8,14,7,200,200,5,0
38511,1004,18724,USB food flash drive - chocolate bar,2018,8,14,7,9,288,5,0
38512,1004,18724,Superhero action jacket (Blue) XXS,2018,8,14,7,2,50,5,0
38513,458,16749,USB food flash drive - fortune cookie,2018,8,14,7,4,128,4,0
38514,458,16749,Halloween skull mask (Gray) S,2018,8,14,7,36,648,4,0
38515,458,16749,Superhero action jacket (Blue) XXS,2018,8,14,7,9,225,4,0
38516,458,16749,Black and orange fragile despatch tape 48mmx100m,2018,8,14,7,144,576,4,0
38517,460,14470,Small sized bubblewrap roll 10m,2018,8,14,7,100,500,3,0
38518,460,14470,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,8,14,7,48,864,3,0
38519,460,14470,Halloween zombie mask (Light Brown) XL,2018,8,14,7,24,432,3,0
38520,922,10788,Animal with big feet slippers (Brown) M,2018,8,14,7,1,32,4,0
38521,922,10788,DBA joke mug - it depends (White),2018,8,14,7,6,78,4,0
38522,922,10788,32 mm Double sided bubble wrap 10m,2018,8,14,7,50,1100,4,0
38523,922,10788,DBA joke mug - it depends (Black),2018,8,14,7,8,104,4,0
38524,493,15211,Developer joke mug - Oct 31 = Dec 25 (White),2018,8,14,7,5,65,2,0
38525,493,15211,10 mm Anti static bubble wrap (Blue) 10m,2018,8,14,7,20,520,2,0
38526,413,11618,Air cushion machine (Blue),2018,8,14,7,5,9495,3,0
38527,413,11618,32 mm Anti static bubble wrap (Blue) 50m,2018,8,14,7,20,2100,3,0
38528,413,11618,Developer joke mug - inheritance is the OO way to become wealthy (White),2018,8,14,7,4,52,3,0
38529,107,17657,Furry gorilla with big eyes slippers (Black) L,2018,8,14,7,4,128,3,0
38530,107,17657,"Developer joke mug - (hip, hip, array) (Black)",2018,8,14,7,9,117,3,0
38531,107,17657,Void fill 200 L bag (White) 200L,2018,8,14,7,100,2500,3,0
38532,197,19677,Ride on toy sedan car (Blue) 1/12 scale,2018,8,14,7,7,1610,4,0
38533,197,19677,Halloween zombie mask (Light Brown) M,2018,8,14,7,108,1944,4,0
38534,197,19677,Air cushion film 200mmx200mm 325m,2018,8,14,7,1,90,4,0
38535,197,19677,Permanent marker black 5mm nib (Black) 5mm,2018,8,14,7,12,36,4,0
38536,441,17664,"Developer joke mug - (hip, hip, array) (Black)",2018,8,14,7,9,117,2,0
38537,441,17664,Shipping carton (Brown) 279x254x217mm,2018,8,14,7,100,100,2,0
38538,878,11591,Plush shark slippers (Gray) XL,2018,8,14,7,9,288,4,0
38539,878,11591,USB food flash drive - hot dog,2018,8,14,7,3,96,4,0
38540,878,11591,Alien officer hoodie (Black) XXL,2018,8,14,7,5,175,4,0
38541,878,11591,10 mm Anti static bubble wrap (Blue) 10m,2018,8,14,7,10,260,4,0
38542,528,11763,Black and orange this way up despatch tape  48mmx100m,2018,8,14,7,240,960,2,0
38543,528,11763,Office cube periscope (Black),2018,8,14,7,30,570,2,0
38544,15,13464,Superhero action jacket (Blue) L,2018,8,14,7,2,60,3,0
38545,15,13464,10 mm Anti static bubble wrap (Blue) 50m,2018,8,14,7,10,990,3,0
38546,15,13464,Superhero action jacket (Blue) XXS,2018,8,14,7,8,200,3,0
38547,987,18733,Permanent marker red 5mm nib (Red) 5mm,2018,8,14,7,108,324,2,0
38548,987,18733,DBA joke mug - daaaaaa-ta (White),2018,8,14,7,6,78,2,0
38549,466,17432,Shipping carton (Brown) 356x356x279mm,2018,8,14,7,125,250,4,0
